poi_id,名称,类型,类型名,地址,经度_gcj02,纬度_gcj02,经度_wgs84,纬度_wgs84
B001D09HPA,紫雁朗庭,120302,商务住宅;住宅区;住宅小区,振兴路4号,108.943363,34.244235,108.936863,34.238235
B0L3ASU95R,红光大厦1号楼,120201,商务住宅;楼宇;商务写字楼,团结西路20号红光新城,108.866125,34.264475,108.859625,34.258475
B0L1YAE1BZ,红光大厦2号楼,120201,商务住宅;楼宇;商务写字楼,团结西路20号红光新城,108.866575,34.264425,108.860075,34.258425
B001D00838,红光小区,120302,商务住宅;住宅区;住宅小区,红光路53号,108.870153,34.259813,108.863653,34.253813
B0FFIC8F6O,红光新城,120302,商务住宅;住宅区;住宅小区,团结西路20号,108.866702,34.264205,108.860202,34.258205
B0K16RWDT9,红光欣苑,120302,商务住宅;住宅区;住宅小区,汉城西路与交子巷交叉口西南220米,108.866924,34.260645,108.860424,34.254645
B0FFGFH1OR,红光社区,120302,商务住宅;住宅区;住宅小区,红光路与汉城南路交叉口西180米,108.869999,34.259174,108.863499,34.253174
B001D09P28,红光花园,120302,商务住宅;住宅区;住宅小区,红光路10号,108.847039,34.260124,108.840539,34.254124
B0LG5SV0XV,红光花园2期,120302,商务住宅;住宅区;住宅小区,红光路与昆明路交叉口东160米,108.846506,34.259285,108.840006,34.253285
B0L1Z7OHM7,红光花园A区,120302,商务住宅;住宅区;住宅小区,红光路与昆明路交叉口东260米,108.847275,34.260075,108.840775,34.254075
B0KKXSDVTA,红庙探花府,120302,商务住宅;住宅区;住宅小区,化龙一路与科技八路辅路交叉口北160米,108.859466,34.205412,108.852966,34.199412
B0LD4R242F,红枣共享家园,120302,商务住宅;住宅区;住宅小区,枣园西路69号(枣园地铁站D东北口步行320米),108.864520,34.277140,108.858020,34.271140
B001D09KRD,红枫林,120302,商务住宅;住宅区;住宅小区,民洁路1号,108.878377,34.245971,108.871877,34.239971
B0L3AZQ9H0,红鑫雅居-北楼,120200|120302,商务住宅;楼宇;楼宇相关|商务住宅;住宅区;住宅小区,锦业四路与创业大道交叉口北220米,108.863075,34.177325,108.856575,34.171325
B0L3ASTRVS,红鑫雅居-南楼,120200|120302,商务住宅;楼宇;楼宇相关|商务住宅;住宅区;住宅小区,锦业四路与创业大道交叉口北220米,108.863075,34.177325,108.856575,34.171325
B0GU6Y9R97,纳兰明珠,120201,商务住宅;楼宇;商务写字楼,八坊负一83F109,108.906748,34.246478,108.900248,34.240478
B0I334NYY2,统建办小区,120302,商务住宅;住宅区;住宅小区,丰镐西路420号,108.885434,34.258223,108.878934,34.252223
B0FFF5N2RP,维萨瀛海,120201,商务住宅;楼宇;商务写字楼,丈八沟街道高新区锦业路绿地中央广场2号楼,108.876580,34.194389,108.870080,34.188389
B0LBRMGSTI,综合办公楼,120201,商务住宅;楼宇;商务写字楼,沣东大道与和春路交叉口东100米,108.830355,34.259108,108.823855,34.253108
B001D15M1X,绿地·海珀香庭,120302,商务住宅;住宅区;住宅小区,锦业路与丈八二路十字东北角,108.881164,34.196266,108.874664,34.190266
B0FFFKHNP0,绿地世纪城,120302,商务住宅;住宅区;住宅小区,锦业路与丈八三路交汇处,108.873328,34.196285,108.866828,34.190285
B001D0VG0E,绿地世纪城A区,120302,商务住宅;住宅区;住宅小区,丈八三路与丈八西路交汇处南,108.872429,34.196106,108.865929,34.190106
B001D08NRE,绿地世纪城新里社区仕嘉公寓B区,120302,商务住宅;住宅区;住宅小区,丈八三路5号,108.876563,34.196928,108.870063,34.190928
B001D09GZ6,绿地中央广场,120203,商务住宅;楼宇;商住两用楼宇,锦业路1号(高新管委会西侧),108.877120,34.194884,108.870620,34.188884
B0LR0OQDAB,绿地中央广场8幢,120201,商务住宅;楼宇;商务写字楼,锦业路1号绿地中央广场,108.877925,34.194375,108.871425,34.188375
B0L3VPGTPC,绿地中心-B北裙楼,120201,商务住宅;楼宇;商务写字楼,丈八二路与锦业路交叉口西北140米,108.879210,34.195053,108.872710,34.189053
B0FFH1VK8L,绿地博海大厦,120201,商务住宅;楼宇;商务写字楼,科技西路与西三环路南段交叉口西北180米,108.840761,34.239130,108.834261,34.233130
B0FFILEIKZ,绿地双子塔,120201,商务住宅;楼宇;商务写字楼,丈八沟街道丈八二路与锦业路交叉口,108.880644,34.194548,108.874144,34.188548
B0FFG2D372,绿地国际花都,120302,商务住宅;住宅区;住宅小区,高新科技路西段(富鱼路与西三环交汇处),108.840307,34.241993,108.833807,34.235993
B0FFFFX2DO,绿地国际花都北区,120302,商务住宅;住宅区;住宅小区,富源一路与富源路交叉口东南220米,108.840367,34.243281,108.833867,34.237281
B001D104LF,绿地国际花都南区,120302,商务住宅;住宅区;住宅小区,富鱼路与西三环交叉西北角,108.840275,34.240421,108.833775,34.234421
B0FFMHD80I,绿地国际花都南区A1号楼,120201,商务住宅;楼宇;商务写字楼,绿地鸿海大厦A座1507,108.839438,34.238478,108.832938,34.232478
B0FFH8FGHP,绿地国际花都南区A2号楼,120201,商务住宅;楼宇;商务写字楼,科技西路与雁晁路交叉口东北120米,108.840321,34.238428,108.833821,34.232428
B0J6SM3Y3P,绿地国际花都南区A3号楼,120201,商务住宅;楼宇;商务写字楼,西三环辅路与科技西路交叉口西北180米,108.840783,34.239217,108.834283,34.233217
B0L1YKBZBM,绿地国际花都鸿海大厦B座,120201,商务住宅;楼宇;商务写字楼,科技西路2528号绿地鸿海,108.840075,34.238675,108.833575,34.232675
B0FFKBDQBD,绿地城,120201,商务住宅;楼宇;商务写字楼,丈八二路与锦业路交叉口东北80米,108.880540,34.194614,108.874040,34.188614
B0JRMCMLPI,绿地城长安宫,120302,商务住宅;住宅区;住宅小区,常瑞街,108.919304,34.137981,108.912804,34.131981
B001D10WFW,绿地诺丁山,120302,商务住宅;住宅区;住宅小区,锦业路与丈八二路十字北50米,108.878668,34.197243,108.872168,34.191243
B0LR9AOT7X,绿地长安城DK4-S01商业,120201,商务住宅;楼宇;商务写字楼,常瑞街铺路与神和五十字,108.917158,34.136188,108.910658,34.130188
B0FFGCBNBZ,绿地鸿海,120201,商务住宅;楼宇;商务写字楼,科技西路2528号,108.839829,34.238424,108.833329,34.232424
B0LACUL808,绿地鸿海大厦A座,120201,商务住宅;楼宇;商务写字楼,科技西路与雁晁路交叉口东北80米,108.839791,34.238404,108.833291,34.232404
B0LGV1WGD3,绿城·春澜园,120302,商务住宅;住宅区;住宅小区,科技二路辅路与化龙二路交叉口西100米,108.851528,34.225135,108.845028,34.219135
B0H6KSB4C5,绿城·春风心语·春风苑,120302,商务住宅;住宅区;住宅小区,科技四路1051号,108.865435,34.221292,108.858935,34.215292
B0IUPHW2FZ,绿城·清水湾,120302,商务住宅;住宅区;住宅小区,锦湖街1111号,108.908597,34.140228,108.902097,34.134228
B0KURHYBCO,绿城新兴··潮起长安(建设中),120302,商务住宅;住宅区;住宅小区,大学城地铁15号线樱花广场站以西200米,108.873321,34.160478,108.866821,34.154478
B0MBK6OL1H,绿城海棠三章,120302,商务住宅;住宅区;住宅小区,鱼化一路与科技五路交叉口东北40米,108.869786,34.216746,108.863286,34.210746
B0K6SH4T3S,绿城海棠三章(建设中),120302,商务住宅;住宅区;住宅小区,化龙一路与菜田路交叉口东140米,108.858373,34.217888,108.851873,34.211888
B0JK1UJFYQ,绿城海棠三章凤鸣海棠,120302,商务住宅;住宅区;住宅小区,科技五路与化龙一路交叉口东140米,108.858920,34.215116,108.852420,34.209116
B0J1RAIYDD,绿城海棠三章月映海棠(建设中),120302,商务住宅;住宅区;住宅小区,化龙一路与科技四路交叉口东北140米,108.857901,34.220952,108.851401,34.214952
B0K0R5I4HD,绿城熙海棠(建设中),120302,商务住宅;住宅区;住宅小区,丝路软件城科技四路以南、科技五路以北、西三环以东,108.846156,34.217571,108.839656,34.211571
B0LULXBF3D,绿城熙海棠实景示范区接驳点,120000|070000,商务住宅;商务住宅相关;商务住宅相关|生活服务;生活服务场所;生活服务场所,化龙三路与科技五路交叉口西南20米,108.850274,34.216392,108.843774,34.210392
B0K3VSJ4BB,绿城秋月苑(建设中),120302,商务住宅;住宅区;住宅小区,科技四路与丈八北路交汇处西南角,108.871260,34.217902,108.864760,34.211902
B0KK0UZO8P,绿城锦海棠(建设中),120302,商务住宅;住宅区;住宅小区,丝路软件城科技七路与鱼化三路交叉口,108.862316,34.208857,108.855816,34.202857
B0L1SZP9C4,绿城长安玉华(建设中),120302,商务住宅;住宅区;住宅小区,红庙路与科技七路交叉口东南200米,108.862109,34.206496,108.855609,34.200496
B0KD9SRZGT,绿港泊寓,120000,商务住宅;商务住宅相关;商务住宅相关,高新六路107号,108.877396,34.219530,108.870896,34.213530
B001D06QHP,绿港花园,120302,商务住宅;住宅区;住宅小区,丈八沟街道高新六路43号,108.877778,34.218362,108.871278,34.212362
B0FFJP0HJS,缘梦公寓(丈八六路店),100200|120000,住宿服务;旅馆招待所;旅馆招待所|商务住宅;商务住宅相关;商务住宅相关,丈八六路西50米,108.855873,34.176886,108.849373,34.170886
B001D09Q1W,缤纷南郡,120302,商务住宅;住宅区;住宅小区,丈八四路6号,108.866473,34.203122,108.859973,34.197122
B0FFGJ72V2,罗家寨,120302,商务住宅;住宅区;住宅小区,含光路,108.933653,34.216160,108.927153,34.210160
B0L26CEKCB,罗家寨280号,120302,商务住宅;住宅区;住宅小区,长延堡街道,108.934143,34.212746,108.927643,34.206746
B0L32O4MA9,罗家寨42号,120302,商务住宅;住宅区;住宅小区,含光路南段与罗家寨正街交叉口东220米,108.934106,34.216159,108.927606,34.210159
B0L1JRAADM,罗家寨村54号,120000,商务住宅;商务住宅相关;商务住宅相关,含光路南段与罗家寨正街交叉口东北180米,108.933725,34.216125,108.927225,34.210125
B0IR37KYXW,羊塬坊,120302,商务住宅;住宅区;住宅小区,定昆池三路1号,108.830855,34.176399,108.824355,34.170399
B001D12AQY,美华大厦,120201,商务住宅;楼宇;商务写字楼,劳动南路64号(大唐西市地铁站B2口步行160米),108.909585,34.250020,108.903085,34.244020
B001D09H15,美寓华庭,120302,商务住宅;住宅区;住宅小区,科技八路104号,108.852188,34.203049,108.845688,34.197049
B0FFFHJK8V,美寓华庭3期,120000,商务住宅;商务住宅相关;商务住宅相关,丈八立交与科技八路交叉口西南80米,108.848688,34.202625,108.842188,34.196625
B001D08XWS,美林家园,120302,商务住宅;住宅区;住宅小区,信合巷12号,108.931574,34.152944,108.925074,34.146944
B001D07W2I,美欧大厦,120201,商务住宅;楼宇;商务写字楼,高新二路4号,108.901937,34.240051,108.895437,34.234051
B0K1KZIO5Z,美百年科技中心,120201,商务住宅;楼宇;商务写字楼,天谷五路999号6号楼(天谷五路与云水二路交叉路口往北约190米),108.832326,34.221724,108.825826,34.215724
B001D09P0G,美立方小区,120302,商务住宅;住宅区;住宅小区,丈八北路491号,108.874345,34.241772,108.867845,34.235772
B0FFGMOX8K,美美景园,120000,商务住宅;商务住宅相关;商务住宅相关,阿房路新西北家具城对面,108.854981,34.281337,108.848481,34.275337
B0L14U1GT9,美莱居,120000,商务住宅;商务住宅相关;商务住宅相关,西北东路与天台路交叉口西160米,108.823725,34.276875,108.817225,34.270875
B001D08B8Q,群力大厦,120201,商务住宅;楼宇;商务写字楼,电子二路61-A号,108.912391,34.212248,108.905891,34.206248
B001D09H0J,羽源欣居,120203,商务住宅;楼宇;商住两用楼宇,南小巷29号,108.916845,34.254340,108.910345,34.248340
B0L37PL339,羿景庭院,120300,商务住宅;住宅区;住宅区,丈八六路与锦业四路交叉口北320米,108.855041,34.176929,108.848541,34.170929
B001D071ZG,翔瑞·宜人家园,120302,商务住宅;住宅区;住宅小区,雁塔西路168号,108.934941,34.217809,108.928441,34.211809
B001D08EAN,翔瑞大厦,120201,商务住宅;楼宇;商务写字楼,雁塔西路168A,108.934975,34.217720,108.928475,34.211720
B001D0Z8GZ,翔瑞大厦B座,120203,商务住宅;楼宇;商住两用楼宇,雁塔西路168A翔瑞大厦,108.935058,34.217614,108.928558,34.211614
B0L21UTEWO,翠华南路9号大西互联网产业园1期,120100,商务住宅;产业园区;产业园区,翠华路与雁南三路交叉口东北40米,108.956725,34.204225,108.950225,34.198225
B001D0VV12,翠华小区,120302,商务住宅;住宅区;住宅小区,广场南路3号南侧,108.925754,34.155045,108.919254,34.149045
B001D103MO,翠华山商务大厦,120201,商务住宅;楼宇;商务写字楼,韦曲街道广场南路,108.926507,34.155014,108.920007,34.149014
B0LR0OP7Q2,翠华山商务大厦1号楼,120201,商务住宅;楼宇;商务写字楼,韦曲街道广场南路翠华山商务大厦,108.926525,34.155125,108.920025,34.149125
B001D09UF2,翠堤湾,120302,商务住宅;住宅区;住宅小区,郭杜北街东,108.869269,34.162565,108.862769,34.156565
B0J6VRCP97,翠景台B区,120302,商务住宅;住宅区;住宅小区,新华街8号,108.923433,34.159069,108.916933,34.153069
B0FFKRPT31,翠景台三期(建设中),120302,商务住宅;住宅区;住宅小区,西长安街233号正西方向140米,108.921065,34.159951,108.914565,34.153951
B0KUS5QA5S,翠景台四期,120302,商务住宅;住宅区;住宅小区,靖宁路与西长安街交叉口东北200米,108.920449,34.158729,108.913949,34.152729
B001D0WILQ,翡丽城,120302,商务住宅;住宅区;住宅小区,西二环团结中路,108.883905,34.264877,108.877405,34.258877
B0FFFES5VD,翡丽城1期,120302,商务住宅;住宅区;住宅小区,西二环团结中路,108.883958,34.264541,108.877458,34.258541
B0FFF9N6JT,翡丽城2期,120302,商务住宅;住宅区;住宅小区,团结北路与团结西路交叉口东120米,108.883856,34.265237,108.877356,34.259237
B0IKNH6AOV,翰文居安里,120302,商务住宅;住宅区;住宅小区,文苑南路与凤林北路交叉口东南角,108.881615,34.139610,108.875115,34.133610
B0L2270JB7,翰林商厦,120201,商务住宅;楼宇;商务写字楼,翰林南路与栾树大道交叉口北80米,108.869075,34.138425,108.862575,34.132425
B0FFF653FR,翰林新苑,120203,商务住宅;楼宇;商住两用楼宇,五一巷65号,108.920076,34.261962,108.913576,34.255962
B0L04UXX9M,翰林新苑B座,120302|120200,商务住宅;住宅区;住宅小区|商务住宅;楼宇;楼宇相关,五一巷65号翰林新苑,108.920075,34.261975,108.913575,34.255975
B0L1G7AWTG,老光华小区,120302,商务住宅;住宅区;住宅小区,丰盛路与阿房路交叉口东200米,108.856025,34.273125,108.849525,34.267125
B0L2B5KOKP,老烟庄安置房,120302,商务住宅;住宅区;住宅小区,科技四路与化龙二路交叉口东北180米,108.854987,34.220920,108.848487,34.214920
B0FFGAJ9MY,考试大厦,120300,商务住宅;住宅区;住宅区,丈八沟街道科技路陈家庄小区北门口,108.879732,34.236868,108.873232,34.230868
B0L1T53PPC,职大楼,120201,商务住宅;楼宇;商务写字楼,翠华路与师大路交叉口东140米,108.957925,34.205125,108.951425,34.199125
B001D14Q8V,职工公寓,120302,商务住宅;住宅区;住宅小区,团结西路与汉城南路交叉口西南240米,108.870050,34.263627,108.863550,34.257627
B0HRYAGR55,联声大厦,120201,商务住宅;楼宇;商务写字楼,天谷七路99号,108.840559,34.212481,108.834059,34.206481
B0FFHECGX1,联通大厦,120201,商务住宅;楼宇;商务写字楼,科技二路与沣惠南路交叉口西北80米,108.887365,34.226200,108.880865,34.220200
B0K6JMXNNT,聚之合烟酒,120300,商务住宅;住宅区;住宅区,丈八六路2号,108.855715,34.204234,108.849215,34.198234
B001D0WASD,聚家花园,120302,商务住宅;住宅区;住宅小区,三桥街道聚驾庄工业园区5号,108.823511,34.261630,108.817011,34.255630
B0FFI0NWVJ,聚贤楼,120200,商务住宅;楼宇;楼宇相关,和平工业园区二号路与昆明路交叉口东南150米,108.827900,34.251428,108.821400,34.245428
B0FFFDNNPR,肖里工业园,120000,商务住宅;商务住宅相关;商务住宅相关,三桥镇和平村,108.827473,34.249778,108.820973,34.243778
B001D09GVA,腾业南院,120302,商务住宅;住宅区;住宅小区,锦业二路84号,108.859945,34.181715,108.853445,34.175715
B001D06YLI,腾飞创新中心,120201,商务住宅;楼宇;商务写字楼,西安高新区高新六路38号,108.876535,34.226589,108.870035,34.220589
B0FFG73HMF,腾飞创新中心A座,120201,商务住宅;楼宇;商务写字楼,西安高新区高新六路38号,108.876534,34.226333,108.870034,34.220333
